country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
India,IN,2022-06-12,TV,7,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,5
India,IN,2022-06-12,TV,8,All of Us Are Dead,All of Us Are Dead: Season 1,20
India,IN,2022-06-12,TV,9,Business Proposal,Business Proposal: Season 1,14
India,IN,2022-06-12,TV,10,First Kill,First Kill: Season 1,1
India,IN,2022-06-05,Films,1,RRR (Hindi),,3
India,IN,2022-06-05,Films,2,Jana Gana Mana,,1
India,IN,2022-06-05,Films,3,Jersey,,3
India,IN,2022-06-05,Films,4,Interceptor,,1
India,IN,2022-06-05,Films,5,Toolsidas Junior,,2
India,IN,2022-06-05,Films,6,Gangubai Kathiawadi,,6
India,IN,2022-06-05,Films,7,Raw (Hindi),,4
India,IN,2022-06-05,Films,8,Jana 2022 (Telugu),,1
India,IN,2022-06-05,Films,9,Radhe Shyam (Hindi),,4
India,IN,2022-06-05,Films,10,Badhaai Do,,10
India,IN,2022-06-05,TV,1,Stranger Things,Stranger Things 4,2
India,IN,2022-06-05,TV,2,Stranger Things,,2
India,IN,2022-06-05,TV,3,Stranger Things,Stranger Things 2,2
India,IN,2022-06-05,TV,4,Stranger Things,Stranger Things 3,2
India,IN,2022-06-05,TV,5,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,4
India,IN,2022-06-05,TV,6,She,She: Season 1,2
India,IN,2022-06-05,TV,7,All of Us Are Dead,All of Us Are Dead: Season 1,19
India,IN,2022-06-05,TV,8,Business Proposal,Business Proposal: Season 1,13
India,IN,2022-06-05,TV,9,Money Heist,Money Heist: Part 1,39
India,IN,2022-06-05,TV,10,Squid Game,Squid Game: Season 1,27
India,IN,2022-05-29,Films,1,RRR (Hindi),,2
India,IN,2022-05-29,Films,2,Jersey,,2
India,IN,2022-05-29,Films,3,Toolsidas Junior,,1
India,IN,2022-05-29,Films,4,Raw (Hindi),,3
India,IN,2022-05-29,Films,5,Gangubai Kathiawadi,,5
India,IN,2022-05-29,Films,6,A Perfect Pairing,,1
India,IN,2022-05-29,Films,7,Radhe Shyam (Hindi),,3
India,IN,2022-05-29,Films,8,Beast,,3
India,IN,2022-05-29,Films,9,The Invisible Man,,2
India,IN,2022-05-29,Films,10,The Hunt,,2
India,IN,2022-05-29,TV,1,Stranger Things,Stranger Things 4,1
