country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Japan,JP,2021-12-19,TV,2,ONE PIECE,ONE PIECE: Wano Country (Ep.892 - Ep.1000),3
Japan,JP,2021-12-19,TV,3,JAPAN SINKS: People of Hope,JAPAN SINKS: People of Hope: Season 1,6
Japan,JP,2021-12-19,TV,4,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,2
Japan,JP,2021-12-19,TV,5,Squid Game,Squid Game: Season 1,14
Japan,JP,2021-12-19,TV,6,Crash Landing on You,Crash Landing on You: Season 1,25
Japan,JP,2021-12-19,TV,7,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,3
Japan,JP,2021-12-19,TV,8,Itaewon Class,Itaewon Class: Season 1,24
Japan,JP,2021-12-19,TV,9,Our Beloved Summer,Our Beloved Summer: Season 1,1
Japan,JP,2021-12-19,TV,10,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 1,2
Japan,JP,2021-12-12,Films,1,Asakusa Kid,,1
Japan,JP,2021-12-12,Films,2,Masked Ward,,2
Japan,JP,2021-12-12,Films,3,The Unforgivable,,1
Japan,JP,2021-12-12,Films,4,Anna,,2
Japan,JP,2021-12-12,Films,5,The Outlaws,,1
Japan,JP,2021-12-12,Films,6,Red Notice,,5
Japan,JP,2021-12-12,Films,7,Brothers in Brothel,,1
Japan,JP,2021-12-12,Films,8,Kiba: The Fangs of Fiction,,3
Japan,JP,2021-12-12,Films,9,Ma,,1
Japan,JP,2021-12-12,Films,10,1917,,1
Japan,JP,2021-12-12,TV,1,ONE PIECE,ONE PIECE: Wano Country (Ep.892 - Ep.1000),2
Japan,JP,2021-12-12,TV,2,The King's Affection,The King's Affection: Season 1,9
Japan,JP,2021-12-12,TV,3,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,2
Japan,JP,2021-12-12,TV,4,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,1
Japan,JP,2021-12-12,TV,5,Squid Game,Squid Game: Season 1,13
Japan,JP,2021-12-12,TV,6,One Outs,One Outs: season 1,1
Japan,JP,2021-12-12,TV,7,Crash Landing on You,Crash Landing on You: Season 1,24
Japan,JP,2021-12-12,TV,8,The Promised Neverland,The Promised Neverland: Season 2,1
Japan,JP,2021-12-12,TV,9,The Secret Life of My Secretary,,2
Japan,JP,2021-12-12,TV,10,JAPAN SINKS: People of Hope,JAPAN SINKS: People of Hope: Season 1,5
Japan,JP,2021-12-05,Films,1,Kiba: The Fangs of Fiction,,2
Japan,JP,2021-12-05,Films,2,Masked Ward,,1
Japan,JP,2021-12-05,Films,3,Red Notice,,4
Japan,JP,2021-12-05,Films,4,Anna,,1
Japan,JP,2021-12-05,Films,5,XXX: State of the Union,,1
Japan,JP,2021-12-05,Films,6,Jack Reacher: Never Go Back,,2
Japan,JP,2021-12-05,Films,7,A Boy Called Christmas,,1
Japan,JP,2021-12-05,Films,8,The Night Beyond the Tricornered Window,,1
Japan,JP,2021-12-05,Films,9,Sing,,2
Japan,JP,2021-12-05,Films,10,Blade: Trinity,,1
Japan,JP,2021-12-05,TV,1,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,1
Japan,JP,2021-12-05,TV,2,The King's Affection,The King's Affection: Season 1,8
Japan,JP,2021-12-05,TV,3,ONE PIECE,ONE PIECE: Wano Country (Ep.892 - Ep.1000),1
Japan,JP,2021-12-05,TV,4,Hellbound,Hellbound: Season 1,3
Japan,JP,2021-12-05,TV,5,Squid Game,Squid Game: Season 1,12
Japan,JP,2021-12-05,TV,6,Crash Landing on You,Crash Landing on You: Season 1,23
Japan,JP,2021-12-05,TV,7,The Secret Life of My Secretary,,1
Japan,JP,2021-12-05,TV,8,Touch Your Heart,,5
Japan,JP,2021-12-05,TV,9,Itaewon Class,Itaewon Class: Season 1,23
Japan,JP,2021-12-05,TV,10,JAPAN SINKS: People of Hope,JAPAN SINKS: People of Hope: Season 1,4
Japan,JP,2021-11-28,Films,1,Red Notice,,3
Japan,JP,2021-11-28,Films,2,Jack Reacher: Never Go Back,,1
Japan,JP,2021-11-28,Films,3,Tom and Jerry,,2
Japan,JP,2021-11-28,Films,4,Gantz II: Perfect Answer,,1
Japan,JP,2021-11-28,Films,5,Kiba: The Fangs of Fiction,,1
Japan,JP,2021-11-28,Films,6,Sing,,1
Japan,JP,2021-11-28,Films,7,The Seven Deadly Sins: Cursed by Light,,1
Japan,JP,2021-11-28,Films,8,Gantz,,1
Japan,JP,2021-11-28,Films,9,The Voice of Sin,,4
Japan,JP,2021-11-28,Films,10,Jack Reacher,,1
Japan,JP,2021-11-28,TV,1,Hellbound,Hellbound: Season 1,2
Japan,JP,2021-11-28,TV,2,The King's Affection,The King's Affection: Season 1,7
Japan,JP,2021-11-28,TV,3,Squid Game,Squid Game: Season 1,11
Japan,JP,2021-11-28,TV,4,Touch Your Heart,,4
Japan,JP,2021-11-28,TV,5,Crash Landing on You,Crash Landing on You: Season 1,22
Japan,JP,2021-11-28,TV,6,My Sassy Girl,My Sassy Girl: Season 1,1
Japan,JP,2021-11-28,TV,7,Itaewon Class,Itaewon Class: Season 1,22
Japan,JP,2021-11-28,TV,8,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,13
Japan,JP,2021-11-28,TV,9,JAPAN SINKS: People of Hope,JAPAN SINKS: People of Hope: Season 1,3
Japan,JP,2021-11-28,TV,10,Cowboy Bebop,Cowboy Bebop: Season 1,1
Japan,JP,2021-11-21,Films,1,Red Notice,,2
Japan,JP,2021-11-21,Films,2,Tom and Jerry,,1
Japan,JP,2021-11-21,Films,3,R.I.P.D.,,1
Japan,JP,2021-11-21,Films,4,The Voice of Sin,,3
Japan,JP,2021-11-21,Films,5,Jason Bourne,,1
Japan,JP,2021-11-21,Films,6,"The Gangster, The Cop, The Devil",,2
Japan,JP,2021-11-21,Films,7,Mission: Impossible - Ghost Protocol,,1
Japan,JP,2021-11-21,Films,8,Bloodshot,,2
Japan,JP,2021-11-21,Films,9,Central Intelligence,,1
Japan,JP,2021-11-21,Films,10,Drowning Love,,1
Japan,JP,2021-11-21,TV,1,Squid Game,Squid Game: Season 1,10
Japan,JP,2021-11-21,TV,2,The King's Affection,The King's Affection: Season 1,6
Japan,JP,2021-11-21,TV,3,Touch Your Heart,,3
Japan,JP,2021-11-21,TV,4,Hellbound,Hellbound: Season 1,1
Japan,JP,2021-11-21,TV,5,Crash Landing on You,Crash Landing on You: Season 1,21
Japan,JP,2021-11-21,TV,6,dororo,dororo: Season 1,1
Japan,JP,2021-11-21,TV,7,Itaewon Class,Itaewon Class: Season 1,21
Japan,JP,2021-11-21,TV,8,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,12
Japan,JP,2021-11-21,TV,9,My Name,My Name: Season 1,6
Japan,JP,2021-11-21,TV,10,JAPAN SINKS: People of Hope,JAPAN SINKS: People of Hope: Season 1,2
Japan,JP,2021-11-14,Films,1,Red Notice,,1
Japan,JP,2021-11-14,Films,2,The Voice of Sin,,2
Japan,JP,2021-11-14,Films,3,Bloodshot,,1
Japan,JP,2021-11-14,Films,4,"The Gangster, The Cop, The Devil",,1
Japan,JP,2021-11-14,Films,5,We Couldn't Become Adults,,2
Japan,JP,2021-11-14,Films,6,Escape Room,,2
Japan,JP,2021-11-14,Films,7,Iwane: Sword of Serenity,,1
Japan,JP,2021-11-14,Films,8,Army of Thieves,,3
Japan,JP,2021-11-14,Films,9,Love Hard,,1
Japan,JP,2021-11-14,Films,10,Transformers: The Last Knight,,2
Japan,JP,2021-11-14,TV,1,Squid Game,Squid Game: Season 1,9
Japan,JP,2021-11-14,TV,2,Touch Your Heart,,2
Japan,JP,2021-11-14,TV,3,The King's Affection,The King's Affection: Season 1,5
Japan,JP,2021-11-14,TV,4,My Name,My Name: Season 1,5
Japan,JP,2021-11-14,TV,5,Crash Landing on You,Crash Landing on You: Season 1,20
Japan,JP,2021-11-14,TV,6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,11
Japan,JP,2021-11-14,TV,7,My Love Story!!,My Love Story!!: Season 1,2
Japan,JP,2021-11-14,TV,8,Itaewon Class,Itaewon Class: Season 1,20
Japan,JP,2021-11-14,TV,9,Search WWW,,2
Japan,JP,2021-11-14,TV,10,Mushoku Tensei: Jobless Reincarnation,Mushoku Tensei: Jobless Reincarnation: Season 1,1
Japan,JP,2021-11-07,Films,1,The Voice of Sin,,1
Japan,JP,2021-11-07,Films,2,Army of Thieves,,2
Japan,JP,2021-11-07,Films,3,Transformers: The Last Knight,,1
Japan,JP,2021-11-07,Films,4,461 Days of Bento,,1
Japan,JP,2021-11-07,Films,5,Escape Room,,1
Japan,JP,2021-11-07,Films,6,The Harder They Fall,,1
Japan,JP,2021-11-07,Films,7,We Couldn't Become Adults,,1
Japan,JP,2021-11-07,Films,8,Geostorm,,2
Japan,JP,2021-11-07,Films,9,Romeo Must Die,,1
Japan,JP,2021-11-07,Films,10,Fast & Furious Presents: Hobbs & Shaw,,4
Japan,JP,2021-11-07,TV,1,Squid Game,Squid Game: Season 1,8
Japan,JP,2021-11-07,TV,2,My Name,My Name: Season 1,4
Japan,JP,2021-11-07,TV,3,The King's Affection,The King's Affection: Season 1,4
Japan,JP,2021-11-07,TV,4,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,10
Japan,JP,2021-11-07,TV,5,How to Eliminate My Teacher,How to Eliminate My Teacher: Season 1,1
Japan,JP,2021-11-07,TV,6,Crash Landing on You,Crash Landing on You: Season 1,19
Japan,JP,2021-11-07,TV,7,My Love Story!!,My Love Story!!: Season 1,1
Japan,JP,2021-11-07,TV,8,Itaewon Class,Itaewon Class: Season 1,19
Japan,JP,2021-11-07,TV,9,Search WWW,,1
Japan,JP,2021-11-07,TV,10,Touch Your Heart,,1
Japan,JP,2021-10-31,Films,1,Geostorm,,1
Japan,JP,2021-10-31,Films,2,Army of Thieves,,1
Japan,JP,2021-10-31,Films,3,Fast & Furious Presents: Hobbs & Shaw,,3
Japan,JP,2021-10-31,Films,4,Homme Fatale,,1
Japan,JP,2021-10-31,Films,5,Night Teeth,,2
Japan,JP,2021-10-31,Films,6,Mobile Suit Gundam Hathaway,,3
Japan,JP,2021-10-31,Films,7,Flip a Coin -ONE OK ROCK Documentary-,,2
Japan,JP,2021-10-31,Films,8,STAND BY ME Doraemon 2,,5
Japan,JP,2021-10-31,Films,9,Downsizing,,4
Japan,JP,2021-10-31,Films,10,Hit Me Anyone One More Time!,,3
Japan,JP,2021-10-31,TV,1,Squid Game,Squid Game: Season 1,7
Japan,JP,2021-10-31,TV,2,My Name,My Name: Season 1,3
Japan,JP,2021-10-31,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,9
Japan,JP,2021-10-31,TV,4,The King's Affection,The King's Affection: Season 1,3
Japan,JP,2021-10-31,TV,5,Crash Landing on You,Crash Landing on You: Season 1,18
Japan,JP,2021-10-31,TV,6,Kotaro Lives Alone,Kotaro Lives Alone: Season 1,1
Japan,JP,2021-10-31,TV,7,7 Secretaries,7 Secretaries: Season 1,1
Japan,JP,2021-10-31,TV,8,Itaewon Class,Itaewon Class: Season 1,18
Japan,JP,2021-10-31,TV,9,Her Private Life,Her Private Life: Season 1,5
Japan,JP,2021-10-31,TV,10,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc,3
Japan,JP,2021-10-24,Films,1,Mobile Suit Gundam Hathaway,,2
Japan,JP,2021-10-24,Films,2,Fast & Furious Presents: Hobbs & Shaw,,2
Japan,JP,2021-10-24,Films,3,Flip a Coin -ONE OK ROCK Documentary-,,1
Japan,JP,2021-10-24,Films,4,Night Teeth,,1
Japan,JP,2021-10-24,Films,5,Hit Me Anyone One More Time!,,2
Japan,JP,2021-10-24,Films,6,The Forgotten Battle,,1
Japan,JP,2021-10-24,Films,7,STAND BY ME Doraemon 2,,4
Japan,JP,2021-10-24,Films,8,Downsizing,,3
Japan,JP,2021-10-24,Films,9,Trial by Fire,,1
Japan,JP,2021-10-24,Films,10,The Secret Life of Pets 2,,3
Japan,JP,2021-10-24,TV,1,Squid Game,Squid Game: Season 1,6
Japan,JP,2021-10-24,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,8
Japan,JP,2021-10-24,TV,3,My Name,My Name: Season 1,2
Japan,JP,2021-10-24,TV,4,Crash Landing on You,Crash Landing on You: Season 1,17
Japan,JP,2021-10-24,TV,5,Her Private Life,Her Private Life: Season 1,4
Japan,JP,2021-10-24,TV,6,The King's Affection,The King's Affection: Season 1,2
Japan,JP,2021-10-24,TV,7,Itaewon Class,Itaewon Class: Season 1,17
Japan,JP,2021-10-24,TV,8,You,You: Season 3,1
Japan,JP,2021-10-24,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc,2
Japan,JP,2021-10-24,TV,10,JAPAN SINKS: People of Hope,JAPAN SINKS: People of Hope: Season 1,1
Japan,JP,2021-10-17,Films,1,Fast & Furious Presents: Hobbs & Shaw,,1
Japan,JP,2021-10-17,Films,2,Mobile Suit Gundam Hathaway,,1
Japan,JP,2021-10-17,Films,3,STAND BY ME Doraemon 2,,3
Japan,JP,2021-10-17,Films,4,Downsizing,,2
Japan,JP,2021-10-17,Films,5,The Secret Life of Pets 2,,2
Japan,JP,2021-10-17,Films,6,Hit Me Anyone One More Time!,,1
Japan,JP,2021-10-17,Films,7,Knight and Day,,2
Japan,JP,2021-10-17,Films,8,21 Bridges,,1
Japan,JP,2021-10-17,Films,9,Mr. & Mrs. Smith,,2
Japan,JP,2021-10-17,Films,10,Security,,1
Japan,JP,2021-10-17,TV,1,Squid Game,Squid Game: Season 1,5
Japan,JP,2021-10-17,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,7
Japan,JP,2021-10-17,TV,3,Her Private Life,Her Private Life: Season 1,3
Japan,JP,2021-10-17,TV,4,My Name,My Name: Season 1,1
Japan,JP,2021-10-17,TV,5,Crash Landing on You,Crash Landing on You: Season 1,16
Japan,JP,2021-10-17,TV,6,Itaewon Class,Itaewon Class: Season 1,16
Japan,JP,2021-10-17,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc,1
Japan,JP,2021-10-17,TV,8,Baki Hanma,Baki Hanma: Season 1,3
Japan,JP,2021-10-17,TV,9,The King's Affection,The King's Affection: Season 1,1
Japan,JP,2021-10-17,TV,10,Monster,Monster: Season 1,2
Japan,JP,2021-10-10,Films,1,STAND BY ME Doraemon 2,,2
Japan,JP,2021-10-10,Films,2,The Guilty,,2
Japan,JP,2021-10-10,Films,3,The Secret Life of Pets 2,,1
Japan,JP,2021-10-10,Films,4,Sword Art Online the Movie: Ordinal Scale,,2
Japan,JP,2021-10-10,Films,5,STAND BY ME Doraemon,,2
Japan,JP,2021-10-10,Films,6,Bad Boys for Life,,2
Japan,JP,2021-10-10,Films,7,Downsizing,,1
Japan,JP,2021-10-10,Films,8,Knight and Day,,1
Japan,JP,2021-10-10,Films,9,Mr. & Mrs. Smith,,1
Japan,JP,2021-10-10,Films,10,Heat,,1
Japan,JP,2021-10-10,TV,1,Squid Game,Squid Game: Season 1,4
Japan,JP,2021-10-10,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,6
Japan,JP,2021-10-10,TV,3,Her Private Life,Her Private Life: Season 1,2
Japan,JP,2021-10-10,TV,4,Baki Hanma,Baki Hanma: Season 1,2
Japan,JP,2021-10-10,TV,5,Crash Landing on You,Crash Landing on You: Season 1,15
Japan,JP,2021-10-10,TV,6,Itaewon Class,Itaewon Class: Season 1,15
Japan,JP,2021-10-10,TV,7,Monster,Monster: Season 1,1
Japan,JP,2021-10-10,TV,8,Mahjong Legend Akagi: The Genius Who Descended Into the Darkness,Mahjong Legend Akagi: The Genius Who Descended Into the Darkness: Season 1,1
Japan,JP,2021-10-10,TV,9,GOLGO13,GOLGO13: Collection 1,1
Japan,JP,2021-10-10,TV,10,Maid,Maid: Limited Series,1
Japan,JP,2021-10-03,Films,1,STAND BY ME Doraemon 2,,1
Japan,JP,2021-10-03,Films,2,Bad Boys for Life,,1
Japan,JP,2021-10-03,Films,3,"Blue, Painful, Fragile",,1
Japan,JP,2021-10-03,Films,4,The Guilty,,1
Japan,JP,2021-10-03,Films,5,Masquerade Hotel,,6
Japan,JP,2021-10-03,Films,6,Charlie's Angels,,1
Japan,JP,2021-10-03,Films,7,Sword Art Online the Movie: Ordinal Scale,,1
Japan,JP,2021-10-03,Films,8,STAND BY ME Doraemon,,1
Japan,JP,2021-10-03,Films,9,Stealth,,1
Japan,JP,2021-10-03,Films,10,No One Gets Out Alive,,1
Japan,JP,2021-10-03,TV,1,Squid Game,Squid Game: Season 1,3
Japan,JP,2021-10-03,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,5
Japan,JP,2021-10-03,TV,3,Her Private Life,Her Private Life: Season 1,1
Japan,JP,2021-10-03,TV,4,Baki Hanma,Baki Hanma: Season 1,1
Japan,JP,2021-10-03,TV,5,Crash Landing on You,Crash Landing on You: Season 1,14
Japan,JP,2021-10-03,TV,6,Itaewon Class,Itaewon Class: Season 1,14
Japan,JP,2021-10-03,TV,7,Tokyo Revengers,Tokyo Revengers: Season 1,14
Japan,JP,2021-10-03,TV,8,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime: Season 2,7
Japan,JP,2021-10-03,TV,9,Hospital Playlist,Hospital Playlist: Season 2,10
Japan,JP,2021-10-03,TV,10,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",3
Japan,JP,2021-09-26,Films,1,Masquerade Hotel,,5
Japan,JP,2021-09-26,Films,2,"You're not normal, either!",,1
Japan,JP,2021-09-26,Films,3,Midsommar,,3
Japan,JP,2021-09-26,Films,4,Happy Death Day,,1
Japan,JP,2021-09-26,Films,5,Hunter Killer,,3
Japan,JP,2021-09-26,Films,6,Kate,,3
Japan,JP,2021-09-26,Films,7,Happy Death Day 2U,,1
Japan,JP,2021-09-26,Films,8,Intrusion,,1
Japan,JP,2021-09-26,Films,9,Midsommar: The Director's Cut,,2
Japan,JP,2021-09-26,Films,10,Twilight: Saya in Sasara,,1
Japan,JP,2021-09-26,TV,1,Squid Game,Squid Game: Season 1,2
Japan,JP,2021-09-26,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,4
Japan,JP,2021-09-26,TV,3,Tokyo Revengers,Tokyo Revengers: Season 1,13
Japan,JP,2021-09-26,TV,4,Crash Landing on You,Crash Landing on You: Season 1,13
Japan,JP,2021-09-26,TV,5,Hospital Playlist,Hospital Playlist: Season 2,9
Japan,JP,2021-09-26,TV,6,Sex Education,Sex Education: Season 3,1
Japan,JP,2021-09-26,TV,7,Itaewon Class,Itaewon Class: Season 1,13
Japan,JP,2021-09-26,TV,8,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime: Season 2,6
Japan,JP,2021-09-26,TV,9,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",2
Japan,JP,2021-09-26,TV,10,"Nevertheless,","Nevertheless,: Season 1",13
Japan,JP,2021-09-19,Films,1,Midsommar,,2
Japan,JP,2021-09-19,Films,2,Masquerade Hotel,,4
Japan,JP,2021-09-19,Films,3,Kate,,2
Japan,JP,2021-09-19,Films,4,Hunter Killer,,2
Japan,JP,2021-09-19,Films,5,Wonder Woman 1984,,3
Japan,JP,2021-09-19,Films,6,Midsommar: The Director's Cut,,1
Japan,JP,2021-09-19,Films,7,Nightbooks,,1
Japan,JP,2021-09-19,Films,8,The Matrix,,1
Japan,JP,2021-09-19,Films,9,In Time,,2
Japan,JP,2021-09-19,Films,10,Bohemian Rhapsody,,1
Japan,JP,2021-09-19,TV,1,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,3
Japan,JP,2021-09-19,TV,2,Squid Game,Squid Game: Season 1,1
Japan,JP,2021-09-19,TV,3,Tokyo Revengers,Tokyo Revengers: Season 1,12
Japan,JP,2021-09-19,TV,4,Hospital Playlist,Hospital Playlist: Season 2,8
Japan,JP,2021-09-19,TV,5,DEATH NOTE,DEATH NOTE: Death Note,3
Japan,JP,2021-09-19,TV,6,Crash Landing on You,Crash Landing on You: Season 1,12
Japan,JP,2021-09-19,TV,7,Itaewon Class,Itaewon Class: Season 1,12
Japan,JP,2021-09-19,TV,8,"Nevertheless,","Nevertheless,: Season 1",12
Japan,JP,2021-09-19,TV,9,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",1
Japan,JP,2021-09-19,TV,10,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime: Season 2,5
Japan,JP,2021-09-12,Films,1,Wonder Woman 1984,,2
Japan,JP,2021-09-12,Films,2,Midsommar,,1
Japan,JP,2021-09-12,Films,3,Kate,,1
Japan,JP,2021-09-12,Films,4,In Time,,1
Japan,JP,2021-09-12,Films,5,Masquerade Hotel,,3
Japan,JP,2021-09-12,Films,6,Hunter Killer,,1
Japan,JP,2021-09-12,Films,7,SAS: Rise of the Black Swan,,3
Japan,JP,2021-09-12,Films,8,his,,1
Japan,JP,2021-09-12,Films,9,The First Purge,,1
Japan,JP,2021-09-12,Films,10,You Shine in the Moonlight,,1
Japan,JP,2021-09-12,TV,1,DEATH NOTE,DEATH NOTE: Death Note,2
Japan,JP,2021-09-12,TV,2,Tokyo Revengers,Tokyo Revengers: Season 1,11
Japan,JP,2021-09-12,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,2
Japan,JP,2021-09-12,TV,4,Hospital Playlist,Hospital Playlist: Season 2,7
Japan,JP,2021-09-12,TV,5,Parasyte: The Maxim,Parasyte: The Maxim: Season 1,2
Japan,JP,2021-09-12,TV,6,Crash Landing on You,Crash Landing on You: Season 1,11
Japan,JP,2021-09-12,TV,7,Encounter,,4
Japan,JP,2021-09-12,TV,8,"Nevertheless,","Nevertheless,: Season 1",11
Japan,JP,2021-09-12,TV,9,Itaewon Class,Itaewon Class: Season 1,11
Japan,JP,2021-09-12,TV,10,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime: Season 2,4
Japan,JP,2021-09-05,Films,1,SAS: Rise of the Black Swan,,2
Japan,JP,2021-09-05,Films,2,Wonder Woman 1984,,1
Japan,JP,2021-09-05,Films,3,Jumanji: The Next Level,,2
Japan,JP,2021-09-05,Films,4,Fortuna's Eye,,2
Japan,JP,2021-09-05,Films,5,He's All That,,1
Japan,JP,2021-09-05,Films,6,The Blood of Wolves,,3
Japan,JP,2021-09-05,Films,7,Crayon Shin-chan the Movie: Crash! Rakuga-Kingdom and Almost Four Heroes,,4
Japan,JP,2021-09-05,Films,8,Masquerade Hotel,,2
Japan,JP,2021-09-05,Films,9,Pretty Guardian Sailor Moon Eternal The Movie,Pretty Guardian Sailor Moon Eternal The Movie: Part 1 / Part 2,1
Japan,JP,2021-09-05,Films,10,The Punisher,,1
Japan,JP,2021-09-05,TV,1,Tokyo Revengers,Tokyo Revengers: Season 1,10
Japan,JP,2021-09-05,TV,2,Encounter,,3
Japan,JP,2021-09-05,TV,3,"Nevertheless,","Nevertheless,: Season 1",10
Japan,JP,2021-09-05,TV,4,Parasyte: The Maxim,Parasyte: The Maxim: Season 1,1
Japan,JP,2021-09-05,TV,5,DEATH NOTE,DEATH NOTE: Death Note,1
Japan,JP,2021-09-05,TV,6,D.P.,D.P.: Season 1,2
Japan,JP,2021-09-05,TV,7,Crash Landing on You,Crash Landing on You: Season 1,10
Japan,JP,2021-09-05,TV,8,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,1
Japan,JP,2021-09-05,TV,9,Itaewon Class,Itaewon Class: Season 1,10
Japan,JP,2021-09-05,TV,10,Vincenzo,Vincenzo: Season 1,10
Japan,JP,2021-08-29,Films,1,Fortuna's Eye,,1
Japan,JP,2021-08-29,Films,2,Jumanji: The Next Level,,1
Japan,JP,2021-08-29,Films,3,SAS: Rise of the Black Swan,,1
Japan,JP,2021-08-29,Films,4,Crayon Shin-chan the Movie: Crash! Rakuga-Kingdom and Almost Four Heroes,,3
Japan,JP,2021-08-29,Films,5,The Blood of Wolves,,2
Japan,JP,2021-08-29,Films,6,Kaguya-sama: Love Is War,,2
Japan,JP,2021-08-29,Films,7,Sweet Girl,,2
Japan,JP,2021-08-29,Films,8,My Hero Academia: Heroes Rising,,5
Japan,JP,2021-08-29,Films,9,The Secret Life of Pets,,1
Japan,JP,2021-08-29,Films,10,Masquerade Hotel,,1
Japan,JP,2021-08-29,TV,1,"Nevertheless,","Nevertheless,: Season 1",9
Japan,JP,2021-08-29,TV,2,Encounter,,2
Japan,JP,2021-08-29,TV,3,Tokyo Revengers,Tokyo Revengers: Season 1,9
Japan,JP,2021-08-29,TV,4,Hospital Playlist,Hospital Playlist: Season 2,6
Japan,JP,2021-08-29,TV,5,Crash Landing on You,Crash Landing on You: Season 1,9
Japan,JP,2021-08-29,TV,6,Lawless Lawyer,,1
Japan,JP,2021-08-29,TV,7,Vincenzo,Vincenzo: Season 1,9
Japan,JP,2021-08-29,TV,8,Itaewon Class,Itaewon Class: Season 1,9
Japan,JP,2021-08-29,TV,9,D.P.,D.P.: Season 1,1
Japan,JP,2021-08-29,TV,10,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime: Season 2,3
Japan,JP,2021-08-22,Films,1,Crayon Shin-chan the Movie: Crash! Rakuga-Kingdom and Almost Four Heroes,,2
Japan,JP,2021-08-22,Films,2,The Witches,,2
Japan,JP,2021-08-22,Films,3,Extreme Job,,1
Japan,JP,2021-08-22,Films,4,Kaguya-sama: Love Is War,,1
Japan,JP,2021-08-22,Films,5,Beckett,,1
Japan,JP,2021-08-22,Films,6,Sweet Girl,,1
Japan,JP,2021-08-22,Films,7,Sekigahara,,1
Japan,JP,2021-08-22,Films,8,The Blood of Wolves,,1
Japan,JP,2021-08-22,Films,9,My Hero Academia: Heroes Rising,,4
Japan,JP,2021-08-22,Films,10,Whistleblower,,2
Japan,JP,2021-08-22,TV,1,"Nevertheless,","Nevertheless,: Season 1",8
Japan,JP,2021-08-22,TV,2,Tokyo Revengers,Tokyo Revengers: Season 1,8
Japan,JP,2021-08-22,TV,3,Encounter,,1
Japan,JP,2021-08-22,TV,4,Crash Landing on You,Crash Landing on You: Season 1,8
Japan,JP,2021-08-22,TV,5,Hospital Playlist,Hospital Playlist: Season 2,5
Japan,JP,2021-08-22,TV,6,Vincenzo,Vincenzo: Season 1,8
Japan,JP,2021-08-22,TV,7,Itaewon Class,Itaewon Class: Season 1,8
Japan,JP,2021-08-22,TV,8,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime: Season 2,2
Japan,JP,2021-08-22,TV,9,My Country: The New Age,My Country: The New Age: Season 1,3
Japan,JP,2021-08-22,TV,10,My Hero Academia,My Hero Academia: Season 5,2
Japan,JP,2021-08-15,Films,1,Silent Tokyo,,2
Japan,JP,2021-08-15,Films,2,Crayon Shin-chan the Movie: Crash! Rakuga-Kingdom and Almost Four Heroes,,1
Japan,JP,2021-08-15,Films,3,The Witches,,1
