country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
United Kingdom,GB,2022-08-21,Films,1,Day Shift,,2
United Kingdom,GB,2022-08-21,Films,2,Look Both Ways,,1
United Kingdom,GB,2022-08-21,Films,3,Untold: The Girlfriend Who Didn't Exist,,1
United Kingdom,GB,2022-08-21,Films,4,The Next 365 Days,,1
United Kingdom,GB,2022-08-21,Films,5,Purple Hearts,,4
United Kingdom,GB,2022-08-21,Films,6,The Gray Man,,5
United Kingdom,GB,2022-08-21,Films,7,Repo Men,,1
United Kingdom,GB,2022-08-21,Films,8,The Mummy,,1
United Kingdom,GB,2022-08-21,Films,9,Peter Rabbit,,1
United Kingdom,GB,2022-08-21,Films,10,Barbie in a Mermaid Tale,,1
United Kingdom,GB,2022-08-21,TV,1,The Sandman,The Sandman: Season 1,3
United Kingdom,GB,2022-08-21,TV,2,Never Have I Ever,Never Have I Ever: Season 3,2
United Kingdom,GB,2022-08-21,TV,3,Stranger Things,Stranger Things 4,13
United Kingdom,GB,2022-08-21,TV,4,Better Call Saul,Better Call Saul: Season 6,10
United Kingdom,GB,2022-08-21,TV,5,Locke & Key,Locke & Key: Season 3,2
United Kingdom,GB,2022-08-21,TV,6,Echoes,Echoes: Limited Series,1
United Kingdom,GB,2022-08-21,TV,7,Virgin River,Virgin River: Season 4,5
United Kingdom,GB,2022-08-21,TV,8,I Just Killed My Dad,I Just Killed My Dad: Season 1,2
United Kingdom,GB,2022-08-21,TV,9,Never Have I Ever,Never Have I Ever: Season 1,2
United Kingdom,GB,2022-08-21,TV,10,Never Have I Ever,Never Have I Ever: Season 2,4
United Kingdom,GB,2022-08-14,Films,1,Day Shift,,1
United Kingdom,GB,2022-08-14,Films,2,Purple Hearts,,3
United Kingdom,GB,2022-08-14,Films,3,The Gray Man,,4
United Kingdom,GB,2022-08-14,Films,4,The Wedding Date,,1
United Kingdom,GB,2022-08-14,Films,5,Wedding Season,,2
United Kingdom,GB,2022-08-14,Films,6,Carter,,2
United Kingdom,GB,2022-08-14,Films,7,Rogue Agent,,3
United Kingdom,GB,2022-08-14,Films,8,The Sea Beast,,6
United Kingdom,GB,2022-08-14,Films,9,The Hitman's Wife's Bodyguard,,3
United Kingdom,GB,2022-08-14,Films,10,Darlings,,1
United Kingdom,GB,2022-08-14,TV,1,The Sandman,The Sandman: Season 1,2
United Kingdom,GB,2022-08-14,TV,2,Never Have I Ever,Never Have I Ever: Season 3,1
United Kingdom,GB,2022-08-14,TV,3,Stranger Things,Stranger Things 4,12
United Kingdom,GB,2022-08-14,TV,4,I Just Killed My Dad,I Just Killed My Dad: Season 1,1
United Kingdom,GB,2022-08-14,TV,5,Locke & Key,Locke & Key: Season 3,1
United Kingdom,GB,2022-08-14,TV,6,Virgin River,Virgin River: Season 4,4
United Kingdom,GB,2022-08-14,TV,7,Trainwreck: Woodstock '99,Trainwreck: Woodstock '99: Season 1,2
United Kingdom,GB,2022-08-14,TV,8,Better Call Saul,Better Call Saul: Season 6,9
United Kingdom,GB,2022-08-14,TV,9,Keep Breathing,Keep Breathing: Limited Series,3
United Kingdom,GB,2022-08-14,TV,10,Stranger Things,Stranger Things 3,12
United Kingdom,GB,2022-08-07,Films,1,Purple Hearts,,2
United Kingdom,GB,2022-08-07,Films,2,The Gray Man,,3
United Kingdom,GB,2022-08-07,Films,3,Rogue Agent,,2
United Kingdom,GB,2022-08-07,Films,4,Angel Eyes,,1
United Kingdom,GB,2022-08-07,Films,5,The Hitman's Wife's Bodyguard,,2
United Kingdom,GB,2022-08-07,Films,6,Wedding Season,,1
United Kingdom,GB,2022-08-07,Films,7,Alone,,2
United Kingdom,GB,2022-08-07,Films,8,The Sea Beast,,5
United Kingdom,GB,2022-08-07,Films,9,Carter,,1
United Kingdom,GB,2022-08-07,Films,10,Cut Throat City,,1
United Kingdom,GB,2022-08-07,TV,1,The Sandman,The Sandman: Season 1,1
United Kingdom,GB,2022-08-07,TV,2,Stranger Things,Stranger Things 4,11
United Kingdom,GB,2022-08-07,TV,3,Keep Breathing,Keep Breathing: Limited Series,2
United Kingdom,GB,2022-08-07,TV,4,Virgin River,Virgin River: Season 4,3
United Kingdom,GB,2022-08-07,TV,5,Trainwreck: Woodstock '99,Trainwreck: Woodstock '99: Season 1,1
United Kingdom,GB,2022-08-07,TV,6,Uncoupled,Uncoupled: Season 1,1
United Kingdom,GB,2022-08-07,TV,7,The Most Hated Man on the Internet,The Most Hated Man on the Internet: Limited Series,2
United Kingdom,GB,2022-08-07,TV,8,Better Call Saul,Better Call Saul: Season 6,8
United Kingdom,GB,2022-08-07,TV,9,Stranger Things,Stranger Things 3,11
United Kingdom,GB,2022-08-07,TV,10,Stranger Things,Stranger Things 2,11
United Kingdom,GB,2022-07-31,Films,1,The Gray Man,,2
United Kingdom,GB,2022-07-31,Films,2,Rogue Agent,,1
United Kingdom,GB,2022-07-31,Films,3,The Hitman's Wife's Bodyguard,,1
United Kingdom,GB,2022-07-31,Films,4,Purple Hearts,,1
United Kingdom,GB,2022-07-31,Films,5,The Sea Beast,,4
United Kingdom,GB,2022-07-31,Films,6,Persuasion,,3
United Kingdom,GB,2022-07-31,Films,7,Alone,,1
United Kingdom,GB,2022-07-31,Films,8,He's Just Not That Into You,,3
United Kingdom,GB,2022-07-31,Films,9,The Man from Toronto,,6
United Kingdom,GB,2022-07-31,Films,10,Recurrence,,1
United Kingdom,GB,2022-07-31,TV,1,Virgin River,Virgin River: Season 4,2
United Kingdom,GB,2022-07-31,TV,2,Stranger Things,Stranger Things 4,10
United Kingdom,GB,2022-07-31,TV,3,The Most Hated Man on the Internet,The Most Hated Man on the Internet: Limited Series,1
United Kingdom,GB,2022-07-31,TV,4,Keep Breathing,Keep Breathing: Limited Series,1
United Kingdom,GB,2022-07-31,TV,5,Stranger Things,Stranger Things 3,10
United Kingdom,GB,2022-07-31,TV,6,Stranger Things,Stranger Things 2,10
United Kingdom,GB,2022-07-31,TV,7,Resident Evil,Resident Evil: Season 1,3
United Kingdom,GB,2022-07-31,TV,8,Stranger Things,,10
United Kingdom,GB,2022-07-31,TV,9,Better Call Saul,Better Call Saul: Season 6,7
United Kingdom,GB,2022-07-31,TV,10,Alba,Alba: Season 1,2
United Kingdom,GB,2022-07-24,Films,1,The Gray Man,,1
United Kingdom,GB,2022-07-24,Films,2,The Sea Beast,,3
United Kingdom,GB,2022-07-24,Films,3,Persuasion,,2
United Kingdom,GB,2022-07-24,Films,4,He's Just Not That Into You,,2
United Kingdom,GB,2022-07-24,Films,5,Girl in the Picture,,3
United Kingdom,GB,2022-07-24,Films,6,The Father,,1
United Kingdom,GB,2022-07-24,Films,7,The Man from Toronto,,5
United Kingdom,GB,2022-07-24,Films,8,A Day to Die,,1
United Kingdom,GB,2022-07-24,Films,9,American Made,,3
United Kingdom,GB,2022-07-24,Films,10,Too Old for Fairy Tales,,1
United Kingdom,GB,2022-07-24,TV,1,Virgin River,Virgin River: Season 4,1
United Kingdom,GB,2022-07-24,TV,2,Stranger Things,Stranger Things 4,9
United Kingdom,GB,2022-07-24,TV,3,Resident Evil,Resident Evil: Season 1,2
United Kingdom,GB,2022-07-24,TV,4,Alba,Alba: Season 1,1
United Kingdom,GB,2022-07-24,TV,5,Stranger Things,Stranger Things 3,9
United Kingdom,GB,2022-07-24,TV,6,Stranger Things,Stranger Things 2,9
United Kingdom,GB,2022-07-24,TV,7,Stranger Things,,9
United Kingdom,GB,2022-07-24,TV,8,The Umbrella Academy,The Umbrella Academy: Season 3,5
United Kingdom,GB,2022-07-24,TV,9,Better Call Saul,Better Call Saul: Season 6,6
United Kingdom,GB,2022-07-24,TV,10,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!: Limited Series,2
United Kingdom,GB,2022-07-17,Films,1,Girl in the Picture,,2
United Kingdom,GB,2022-07-17,Films,2,The Sea Beast,,2
United Kingdom,GB,2022-07-17,Films,3,Persuasion,,1
United Kingdom,GB,2022-07-17,Films,4,Beautiful Creatures,,1
United Kingdom,GB,2022-07-17,Films,5,American Made,,2
United Kingdom,GB,2022-07-17,Films,6,The Man from Toronto,,4
United Kingdom,GB,2022-07-17,Films,7,He's Just Not That Into You,,1
United Kingdom,GB,2022-07-17,Films,8,Mine,,2
United Kingdom,GB,2022-07-17,Films,9,Valley of the Dead,,1
United Kingdom,GB,2022-07-17,Films,10,Conor McGregor: Notorious,,1
United Kingdom,GB,2022-07-17,TV,1,Stranger Things,Stranger Things 4,8
United Kingdom,GB,2022-07-17,TV,2,Resident Evil,Resident Evil: Season 1,1
United Kingdom,GB,2022-07-17,TV,3,Stranger Things,Stranger Things 2,8
United Kingdom,GB,2022-07-17,TV,4,Stranger Things,Stranger Things 3,8
United Kingdom,GB,2022-07-17,TV,5,Stranger Things,,8
United Kingdom,GB,2022-07-17,TV,6,The Umbrella Academy,The Umbrella Academy: Season 3,4
United Kingdom,GB,2022-07-17,TV,7,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!: Limited Series,1
United Kingdom,GB,2022-07-17,TV,8,The Holiday,The Holiday: Season 1,2
United Kingdom,GB,2022-07-17,TV,9,"Boo, Bitch","Boo, Bitch: Limited Series",1
United Kingdom,GB,2022-07-17,TV,10,The Adventures of Paddington,The Adventures of Paddington: Season 1,2
United Kingdom,GB,2022-07-10,Films,1,Girl in the Picture,,1
United Kingdom,GB,2022-07-10,Films,2,American Made,,1
United Kingdom,GB,2022-07-10,Films,3,The Man from Toronto,,3
United Kingdom,GB,2022-07-10,Films,4,The Sea Beast,,1
United Kingdom,GB,2022-07-10,Films,5,The Last Castle,,1
United Kingdom,GB,2022-07-10,Films,6,Underworld,,2
United Kingdom,GB,2022-07-10,Films,7,Love Sarah,,1
United Kingdom,GB,2022-07-10,Films,8,Creed II,,1
United Kingdom,GB,2022-07-10,Films,9,Mine,,1
United Kingdom,GB,2022-07-10,Films,10,London Boulevard,,1
United Kingdom,GB,2022-07-10,TV,1,Stranger Things,Stranger Things 4,7
United Kingdom,GB,2022-07-10,TV,2,Stranger Things,,7
United Kingdom,GB,2022-07-10,TV,3,The Umbrella Academy,The Umbrella Academy: Season 3,3
United Kingdom,GB,2022-07-10,TV,4,Stranger Things,Stranger Things 2,7
United Kingdom,GB,2022-07-10,TV,5,Stranger Things,Stranger Things 3,7
United Kingdom,GB,2022-07-10,TV,6,The Holiday,The Holiday: Season 1,1
United Kingdom,GB,2022-07-10,TV,7,The Umbrella Academy,The Umbrella Academy: Season 1,3
United Kingdom,GB,2022-07-10,TV,8,The Secret,The Secret: Season 1,2
United Kingdom,GB,2022-07-10,TV,9,The Adventures of Paddington,The Adventures of Paddington: Season 1,1
United Kingdom,GB,2022-07-10,TV,10,Lucifer,Lucifer: Season 3,4
United Kingdom,GB,2022-07-03,Films,1,The Man from Toronto,,2
United Kingdom,GB,2022-07-03,Films,2,Spiral: From the Book of Saw,,1
United Kingdom,GB,2022-07-03,Films,3,Widows,,1
United Kingdom,GB,2022-07-03,Films,4,Burnt,,2
United Kingdom,GB,2022-07-03,Films,5,Bohemian Rhapsody,,3
United Kingdom,GB,2022-07-03,Films,6,Love & Gelato,,2
United Kingdom,GB,2022-07-03,Films,7,Hustle,,4
United Kingdom,GB,2022-07-03,Films,8,Midnight in the Switchgrass,,3
United Kingdom,GB,2022-07-03,Films,9,Underworld,,1
United Kingdom,GB,2022-07-03,Films,10,Spiderhead,,3
United Kingdom,GB,2022-07-03,TV,1,Stranger Things,Stranger Things 4,6
United Kingdom,GB,2022-07-03,TV,2,The Umbrella Academy,The Umbrella Academy: Season 3,2
United Kingdom,GB,2022-07-03,TV,3,Stranger Things,,6
United Kingdom,GB,2022-07-03,TV,4,Stranger Things,Stranger Things 2,6
United Kingdom,GB,2022-07-03,TV,5,Stranger Things,Stranger Things 3,6
United Kingdom,GB,2022-07-03,TV,6,Man Vs Bee,Man Vs Bee: Season 1,2
United Kingdom,GB,2022-07-03,TV,7,The Umbrella Academy,The Umbrella Academy: Season 1,2
United Kingdom,GB,2022-07-03,TV,8,The Secret,The Secret: Season 1,1
United Kingdom,GB,2022-07-03,TV,9,Snowflake Mountain,Snowflake Mountain: Season 1,1
United Kingdom,GB,2022-07-03,TV,10,The Umbrella Academy,The Umbrella Academy: Season 2,1
United Kingdom,GB,2022-06-26,Films,1,The Man from Toronto,,1
United Kingdom,GB,2022-06-26,Films,2,Spiderhead,,2
United Kingdom,GB,2022-06-26,Films,3,Bohemian Rhapsody,,2
United Kingdom,GB,2022-06-26,Films,4,Midnight in the Switchgrass,,2
United Kingdom,GB,2022-06-26,Films,5,Hustle,,3
United Kingdom,GB,2022-06-26,Films,6,Love & Gelato,,1
United Kingdom,GB,2022-06-26,Films,7,Burnt,,1
United Kingdom,GB,2022-06-26,Films,8,The Craft: Legacy,,1
United Kingdom,GB,2022-06-26,Films,9,Legend,,4
United Kingdom,GB,2022-06-26,Films,10,Halftime,,2
United Kingdom,GB,2022-06-26,TV,1,The Umbrella Academy,The Umbrella Academy: Season 3,1
United Kingdom,GB,2022-06-26,TV,2,Stranger Things,Stranger Things 4,5
United Kingdom,GB,2022-06-26,TV,3,Stranger Things,,5
United Kingdom,GB,2022-06-26,TV,4,Stranger Things,Stranger Things 2,5
United Kingdom,GB,2022-06-26,TV,5,Stranger Things,Stranger Things 3,5
United Kingdom,GB,2022-06-26,TV,6,Man Vs Bee,Man Vs Bee: Season 1,1
United Kingdom,GB,2022-06-26,TV,7,You Don't Know Me,You Don't Know Me: Season 1,1
United Kingdom,GB,2022-06-26,TV,8,The Umbrella Academy,The Umbrella Academy: Season 1,1
United Kingdom,GB,2022-06-26,TV,9,"Web of Make Believe: Death, Lies and the Internet","Web of Make Believe: Death, Lies and the Internet: Season 1",2
United Kingdom,GB,2022-06-26,TV,10,Lucifer,Lucifer: Season 3,3
United Kingdom,GB,2022-06-19,Films,1,Hustle,,2
United Kingdom,GB,2022-06-19,Films,2,Spiderhead,,1
United Kingdom,GB,2022-06-19,Films,3,Bohemian Rhapsody,,1
United Kingdom,GB,2022-06-19,Films,4,Midnight in the Switchgrass,,1
United Kingdom,GB,2022-06-19,Films,5,Halftime,,1
United Kingdom,GB,2022-06-19,Films,6,Chickenhare and the Hamster of Darkness,,1
United Kingdom,GB,2022-06-19,Films,7,The Deep End of the Ocean,,2
United Kingdom,GB,2022-06-19,Films,8,Legend,,3
United Kingdom,GB,2022-06-19,Films,9,Paddington 2,,3
United Kingdom,GB,2022-06-19,Films,10,Motherless Brooklyn,,1
United Kingdom,GB,2022-06-19,TV,1,Stranger Things,Stranger Things 4,4
United Kingdom,GB,2022-06-19,TV,2,Stranger Things,,4
United Kingdom,GB,2022-06-19,TV,3,Stranger Things,Stranger Things 2,4
United Kingdom,GB,2022-06-19,TV,4,First Kill,First Kill: Season 1,2
United Kingdom,GB,2022-06-19,TV,5,Stranger Things,Stranger Things 3,4
United Kingdom,GB,2022-06-19,TV,6,Keep Sweet: Pray and Obey,Keep Sweet: Pray and Obey: Limited Series,2
United Kingdom,GB,2022-06-19,TV,7,"Web of Make Believe: Death, Lies and the Internet","Web of Make Believe: Death, Lies and the Internet: Season 1",1
United Kingdom,GB,2022-06-19,TV,8,God's Favorite Idiot,God's Favorite Idiot: Season 1,1
United Kingdom,GB,2022-06-19,TV,9,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,6
United Kingdom,GB,2022-06-19,TV,10,Lucifer,Lucifer: Season 3,2
United Kingdom,GB,2022-06-12,Films,1,Hustle,,1
United Kingdom,GB,2022-06-12,Films,2,Interceptor,,2
United Kingdom,GB,2022-06-12,Films,3,Legend,,2
United Kingdom,GB,2022-06-12,Films,4,Paddington 2,,2
United Kingdom,GB,2022-06-12,Films,5,Untraceable,,1
United Kingdom,GB,2022-06-12,Films,6,My Spy,,1
United Kingdom,GB,2022-06-12,Films,7,The Craigslist Killer,,2
United Kingdom,GB,2022-06-12,Films,8,I Now Pronounce You Chuck and Larry,,1
United Kingdom,GB,2022-06-12,Films,9,The Deep End of the Ocean,,1
United Kingdom,GB,2022-06-12,Films,10,Carriers,,2
United Kingdom,GB,2022-06-12,TV,1,Stranger Things,Stranger Things 4,3
United Kingdom,GB,2022-06-12,TV,2,Stranger Things,,3
United Kingdom,GB,2022-06-12,TV,3,Stranger Things,Stranger Things 2,3
United Kingdom,GB,2022-06-12,TV,4,Keep Sweet: Pray and Obey,Keep Sweet: Pray and Obey: Limited Series,1
United Kingdom,GB,2022-06-12,TV,5,Stranger Things,Stranger Things 3,3
United Kingdom,GB,2022-06-12,TV,6,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,5
United Kingdom,GB,2022-06-12,TV,7,First Kill,First Kill: Season 1,1
United Kingdom,GB,2022-06-12,TV,8,Lucifer,Lucifer: Season 1,2
United Kingdom,GB,2022-06-12,TV,9,Lucifer,Lucifer: Season 2,2
United Kingdom,GB,2022-06-12,TV,10,Lucifer,Lucifer: Season 3,1
United Kingdom,GB,2022-06-05,Films,1,Legend,,1
United Kingdom,GB,2022-06-05,Films,2,Interceptor,,1
United Kingdom,GB,2022-06-05,Films,3,The Craigslist Killer,,1
United Kingdom,GB,2022-06-05,Films,4,Senior Year,,4
United Kingdom,GB,2022-06-05,Films,5,Paddington 2,,1
United Kingdom,GB,2022-06-05,Films,6,Madagascar: Escape 2 Africa,,2
United Kingdom,GB,2022-06-05,Films,7,Man of Tai Chi,,1
United Kingdom,GB,2022-06-05,Films,8,A Perfect Pairing,,3
United Kingdom,GB,2022-06-05,Films,9,Carriers,,1
United Kingdom,GB,2022-06-05,Films,10,The Ledge,,1
United Kingdom,GB,2022-06-05,TV,1,Stranger Things,Stranger Things 4,2
United Kingdom,GB,2022-06-05,TV,2,Stranger Things,,2
United Kingdom,GB,2022-06-05,TV,3,Stranger Things,Stranger Things 2,2
United Kingdom,GB,2022-06-05,TV,4,Stranger Things,Stranger Things 3,2
United Kingdom,GB,2022-06-05,TV,5,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,4
United Kingdom,GB,2022-06-05,TV,6,Lucifer,Lucifer: Season 1,1
United Kingdom,GB,2022-06-05,TV,7,Ozark,Ozark: Season 4,12
United Kingdom,GB,2022-06-05,TV,8,"Meet, Marry, Murder","Meet, Marry, Murder: Season 1",4
United Kingdom,GB,2022-06-05,TV,9,Lucifer,Lucifer: Season 2,1
United Kingdom,GB,2022-06-05,TV,10,Ricky Gervais: SuperNature,,2
United Kingdom,GB,2022-05-29,Films,1,Jackass 4.5,,2
United Kingdom,GB,2022-05-29,Films,2,Senior Year,,3
United Kingdom,GB,2022-05-29,Films,3,The Silencing,,2
United Kingdom,GB,2022-05-29,Films,4,A Perfect Pairing,,2
United Kingdom,GB,2022-05-29,Films,5,The Good Liar,,2
United Kingdom,GB,2022-05-29,Films,6,Chaos Walking,,2
United Kingdom,GB,2022-05-29,Films,7,The Departed,,2
United Kingdom,GB,2022-05-29,Films,8,Madagascar: Escape 2 Africa,,1
United Kingdom,GB,2022-05-29,Films,9,Our Father,,3
United Kingdom,GB,2022-05-29,Films,10,RRR (Hindi),,1
United Kingdom,GB,2022-05-29,TV,1,Stranger Things,Stranger Things 4,1
United Kingdom,GB,2022-05-29,TV,2,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,3
United Kingdom,GB,2022-05-29,TV,3,Ricky Gervais: SuperNature,,1
United Kingdom,GB,2022-05-29,TV,4,Stranger Things,,1
United Kingdom,GB,2022-05-29,TV,5,Ozark,Ozark: Season 4,11
United Kingdom,GB,2022-05-29,TV,6,Stranger Things,Stranger Things 3,1
United Kingdom,GB,2022-05-29,TV,7,"Meet, Marry, Murder","Meet, Marry, Murder: Season 1",3
United Kingdom,GB,2022-05-29,TV,8,Stranger Things,Stranger Things 2,1
United Kingdom,GB,2022-05-29,TV,9,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,1
United Kingdom,GB,2022-05-29,TV,10,Better Call Saul,Better Call Saul: Season 6,5
United Kingdom,GB,2022-05-22,Films,1,Senior Year,,2
United Kingdom,GB,2022-05-22,Films,2,The Good Liar,,1
United Kingdom,GB,2022-05-22,Films,3,Jackass 4.5,,1
United Kingdom,GB,2022-05-22,Films,4,Our Father,,2
United Kingdom,GB,2022-05-22,Films,5,The Departed,,1
United Kingdom,GB,2022-05-22,Films,6,A Perfect Pairing,,1
United Kingdom,GB,2022-05-22,Films,7,Chaos Walking,,1
United Kingdom,GB,2022-05-22,Films,8,The Paedophile Hunter,,1
United Kingdom,GB,2022-05-22,Films,9,The Silencing,,1
United Kingdom,GB,2022-05-22,Films,10,City of Ember,,1
United Kingdom,GB,2022-05-22,TV,1,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,2
United Kingdom,GB,2022-05-22,TV,2,"Meet, Marry, Murder","Meet, Marry, Murder: Season 1",2
United Kingdom,GB,2022-05-22,TV,3,Ozark,Ozark: Season 4,10
United Kingdom,GB,2022-05-22,TV,4,Workin' Moms,Workin' Moms: Season 6,2
United Kingdom,GB,2022-05-22,TV,5,Bling Empire,Bling Empire: Season 2,1
United Kingdom,GB,2022-05-22,TV,6,Better Call Saul,Better Call Saul: Season 6,4
United Kingdom,GB,2022-05-22,TV,7,Heartstopper,Heartstopper: Season 1,5
United Kingdom,GB,2022-05-22,TV,8,The Circle,The Circle: Season 4,1
United Kingdom,GB,2022-05-22,TV,9,The Staircase,The Staircase: Season 1,1
United Kingdom,GB,2022-05-22,TV,10,Bridgerton,Bridgerton: Season 2,9
United Kingdom,GB,2022-05-15,Films,1,Senior Year,,1
United Kingdom,GB,2022-05-15,Films,2,Our Father,,1
United Kingdom,GB,2022-05-15,Films,3,Doctor Sleep,,1
United Kingdom,GB,2022-05-15,Films,4,Hairspray,,1
United Kingdom,GB,2022-05-15,Films,5,Gods of Egypt,,2
United Kingdom,GB,2022-05-15,Films,6,She's All That,,1
United Kingdom,GB,2022-05-15,Films,7,Marmaduke,,1
United Kingdom,GB,2022-05-15,Films,8,Knuckle,,1
United Kingdom,GB,2022-05-15,Films,9,The Takedown,,2
United Kingdom,GB,2022-05-15,Films,10,Lord of War,,2
United Kingdom,GB,2022-05-15,TV,1,Ozark,Ozark: Season 4,9
United Kingdom,GB,2022-05-15,TV,2,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,1
United Kingdom,GB,2022-05-15,TV,3,"Meet, Marry, Murder","Meet, Marry, Murder: Season 1",1
United Kingdom,GB,2022-05-15,TV,4,Workin' Moms,Workin' Moms: Season 6,1
United Kingdom,GB,2022-05-15,TV,5,Selling Sunset,Selling Sunset: Season 5,4
United Kingdom,GB,2022-05-15,TV,6,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,5
United Kingdom,GB,2022-05-15,TV,7,Heartstopper,Heartstopper: Season 1,4
United Kingdom,GB,2022-05-15,TV,8,Bridgerton,Bridgerton: Season 2,8
United Kingdom,GB,2022-05-15,TV,9,Welcome to Eden,Welcome to Eden: Season 1,1
United Kingdom,GB,2022-05-15,TV,10,Better Call Saul,Better Call Saul: Season 6,3
United Kingdom,GB,2022-05-08,Films,1,Gods of Egypt,,1
United Kingdom,GB,2022-05-08,Films,2,365 Days: This Day,,2
United Kingdom,GB,2022-05-08,Films,3,1408,,1
United Kingdom,GB,2022-05-08,Films,4,The Mystery of Marilyn Monroe: The Unheard Tapes,,2
United Kingdom,GB,2022-05-08,Films,5,Blade Runner 2049,,1
United Kingdom,GB,2022-05-08,Films,6,Piranha,,1
United Kingdom,GB,2022-05-08,Films,7,See for Me,,1
United Kingdom,GB,2022-05-08,Films,8,Lord of War,,1
United Kingdom,GB,2022-05-08,Films,9,3 From Hell,,1
United Kingdom,GB,2022-05-08,Films,10,The Takedown,,1
United Kingdom,GB,2022-05-08,TV,1,Ozark,Ozark: Season 4,8
United Kingdom,GB,2022-05-08,TV,2,Selling Sunset,Selling Sunset: Season 5,3
United Kingdom,GB,2022-05-08,TV,3,Heartstopper,Heartstopper: Season 1,3
United Kingdom,GB,2022-05-08,TV,4,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,4
United Kingdom,GB,2022-05-08,TV,5,Bridgerton,Bridgerton: Season 2,7
United Kingdom,GB,2022-05-08,TV,6,Grace and Frankie,Grace and Frankie: Season 7,1
United Kingdom,GB,2022-05-08,TV,7,Liar,Liar: Season 1,1
United Kingdom,GB,2022-05-08,TV,8,The Missing,The Missing: Season 1,4
United Kingdom,GB,2022-05-08,TV,9,Ozark,Ozark: Season 1,4
United Kingdom,GB,2022-05-08,TV,10,The Royals,The Royals: Season 1,1
United Kingdom,GB,2022-05-01,Films,1,365 Days: This Day,,1
United Kingdom,GB,2022-05-01,Films,2,The Mystery of Marilyn Monroe: The Unheard Tapes,,1
United Kingdom,GB,2022-05-01,Films,3,Lockout,,1
United Kingdom,GB,2022-05-01,Films,4,Gangubai Kathiawadi,,1
United Kingdom,GB,2022-05-01,Films,5,Silverton Siege,,1
United Kingdom,GB,2022-05-01,Films,6,How It Ends,,3
United Kingdom,GB,2022-05-01,Films,7,Sonic the Hedgehog,,8
United Kingdom,GB,2022-05-01,Films,8,365 Days,,1
United Kingdom,GB,2022-05-01,Films,9,The King of Staten Island,,2
United Kingdom,GB,2022-05-01,Films,10,The Adam Project,,8
United Kingdom,GB,2022-05-01,TV,1,Selling Sunset,Selling Sunset: Season 5,2
United Kingdom,GB,2022-05-01,TV,2,Ozark,Ozark: Season 4,7
United Kingdom,GB,2022-05-01,TV,3,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,3
United Kingdom,GB,2022-05-01,TV,4,Heartstopper,Heartstopper: Season 1,2
United Kingdom,GB,2022-05-01,TV,5,Bridgerton,Bridgerton: Season 2,6
United Kingdom,GB,2022-05-01,TV,6,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,2
United Kingdom,GB,2022-05-01,TV,7,The Missing,The Missing: Season 1,3
United Kingdom,GB,2022-05-01,TV,8,The Marked Heart,The Marked Heart: Season 1,1
United Kingdom,GB,2022-05-01,TV,9,The Missing,The Missing: Season 2,2
United Kingdom,GB,2022-05-01,TV,10,Better Call Saul,Better Call Saul: Season 6,2
United Kingdom,GB,2022-04-24,Films,1,The King of Staten Island,,1
United Kingdom,GB,2022-04-24,Films,2,Choose or Die,,2
United Kingdom,GB,2022-04-24,Films,3,White Hot: The Rise & Fall of Abercrombie & Fitch,,1
United Kingdom,GB,2022-04-24,Films,4,How It Ends,,2
United Kingdom,GB,2022-04-24,Films,5,Sonic the Hedgehog,,7
United Kingdom,GB,2022-04-24,Films,6,Joker,,2
United Kingdom,GB,2022-04-24,Films,7,Grown Ups,,5
United Kingdom,GB,2022-04-24,Films,8,The Adam Project,,7
United Kingdom,GB,2022-04-24,Films,9,The In Between,,3
United Kingdom,GB,2022-04-24,Films,10,Grown Ups 2,,3
United Kingdom,GB,2022-04-24,TV,1,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,2
United Kingdom,GB,2022-04-24,TV,2,Selling Sunset,Selling Sunset: Season 5,1
United Kingdom,GB,2022-04-24,TV,3,Bridgerton,Bridgerton: Season 2,5
United Kingdom,GB,2022-04-24,TV,4,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,1
United Kingdom,GB,2022-04-24,TV,5,The Missing,The Missing: Season 1,2
United Kingdom,GB,2022-04-24,TV,6,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,3
United Kingdom,GB,2022-04-24,TV,7,Jimmy Savile: A British Horror Story,Jimmy Savile: A British Horror Story: Limited Series,3
United Kingdom,GB,2022-04-24,TV,8,Heartstopper,Heartstopper: Season 1,1
